sys_RespNum,d,MXD_1_b,MXD_1_w,MXD_2_b,MXD_2_w,MXD_3_b,MXD_3_w,MXD_4_b,MXD_4_w,MXD_5_b,MXD_5_w,MXD_6_b,MXD_6_w,MXD_7_b,MXD_7_w,MXD_8_b,MXD_8_w,MXD_9_b,MXD_9_w,MXD_10_b,MXD_10_w,MXD_11_b,MXD_11_w,MXD_12_b,MXD_12_w,MXD_13_b,MXD_13_w,MXD_14_b,MXD_14_w,MXD_15_b,MXD_15_w,MXD_16_b,MXD_16_w,MXD_17_b,MXD_17_w,MXD_18_b,MXD_18_w,sys_MXDDesignID_MXD,nKOP1,nKOP2,nKOP3,nKOP4,nKOP5,nKOP6,nKOP7,nKOP8,nKOP9,nKOP10,nKOP11,nKOP12,nKOP13,weegvar
2421,411122104,15,28,2,6,3,4,1,27,10,21,8,26,37,12,36,38,9,29,16,39,6,30,3,29,5,35,9,38,16,7,2,12,1,4,6,5,MXD1_1753104514_5,1,4,2,2,1,3,5,6,5,2,2,2,1,.844307688019494
2019,411122105,37,19,10,33,11,26,1,28,3,22,7,18,5,20,9,32,10,38,3,19,16,29,15,28,17,34,7,26,2,4,8,18,6,29,16,13,MXD1_1753104514_5,2,4,2,3,4,3,5,3,10,2,2,2,1,.929938542002311
1637,411122106,16,13,9,12,5,35,33,29,2,18,15,40,4,20,27,14,6,12,3,10,22,11,15,35,16,7,21,33,37,19,32,31,8,35,15,18,MXD1_1753104514_5,2,4,1,2,3,3,6,4,10,2,2,1,1,.724568543335398
547,411122107,31,37,11,8,7,19,17,3,38,5,30,12,26,10,2,27,16,20,31,21,38,27,5,12,23,4,13,20,29,36,31,35,12,32,13,23,MXD1_1753104514_5,1,4,3,2,7,1,4,4,3,2,1,1,1,1.26338230024556
1707,411122113,40,2,5,24,27,16,21,28,13,38,12,25,34,29,5,2,19,28,1,37,13,36,12,26,27,35,5,16,33,24,6,15,4,38,12,15,MXD1_1753104514_5,1,4,2,1,6,3,5,2,10,2,1,2,1,.656384036745744
162,411122121,6,13,4,26,17,32,22,12,21,18,3,26,37,11,22,25,5,13,6,19,9,29,3,14,1,30,33,28,5,19,10,18,7,12,9,13,MXD1_1753104514_5,1,4,2,4,8,1,4,3,4,2,2,2,2,.656384036745744
454,411122125,1,36,11,15,12,24,2,33,27,14,17,38,6,35,13,37,10,26,11,24,23,28,15,35,3,38,17,18,10,27,1,37,9,26,10,40,MXD1_1753104514_5,2,4,2,1,8,1,6,4,10,2,1,2,1,.563296097053295
449,411122128,12,23,10,40,15,26,14,24,4,28,16,38,39,35,14,32,15,28,7,29,4,26,21,34,39,18,16,11,3,23,38,19,6,17,21,29,MXD1_1753104514_5,2,4,1,1,3,1,6,2,3,2,2,2,2,.724568543335398
2245,411122133,18,25,4,36,2,9,32,14,12,28,6,30,34,38,19,35,17,33,8,24,34,36,6,25,1,20,11,26,17,29,5,37,34,39,9,24,MXD1_1753104514_5,2,4,2,2,6,1,1,2,5,1,2,1,2,.563296097053295
1067,411122136,5,38,9,27,3,12,15,31,16,13,19,28,10,25,6,35,9,26,8,39,5,12,22,28,6,18,15,38,8,36,2,35,16,12,5,33,MXD1_1753104514_5,2,4,3,2,1,3,1,1,8,1,1,1,1,1.94954610920668
1665,411122137,32,39,1,38,3,18,5,26,2,39,30,36,33,28,1,20,11,35,3,26,31,38,16,36,2,19,34,28,6,36,8,39,33,24,32,38,MXD1_1753104514_5,1,4,1,2,2,3,6,2,11,2,1,2,2,.656384036745744
959,411122140,3,30,13,36,2,40,7,35,16,18,6,4,10,26,3,34,6,18,21,30,12,26,2,27,1,38,3,39,16,35,13,30,12,38,8,26,MXD1_1753104514_5,1,4,1,4,3,3,6,4,3,2,2,1,2,.656384036745744
17,411122145,5,33,14,17,22,7,40,29,13,34,24,2,39,18,28,5,19,20,17,29,16,3,35,24,37,28,39,1,12,9,19,27,22,23,29,31,MXD1_1753104514_5,2,4,2,2,6,3,6,2,3,2,2,2,2,.563296097053295
570,411122146,17,18,6,26,5,28,13,36,23,19,17,22,14,26,40,33,6,28,29,25,27,1,3,34,10,18,5,32,6,25,16,8,10,38,2,33,MXD1_1753104514_5,1,4,2,4,1,3,5,3,5,2,2,2,1,.844307688019494
2088,411122151,15,21,24,11,13,30,2,25,17,8,9,34,19,28,16,37,1,12,36,23,10,6,1,28,9,18,16,29,17,26,5,19,6,24,9,4,MXD1_1753104514_5,1,4,1,3,6,3,2,2,5,2,1,1,1,.656384036745744
2324,411122156,17,28,27,35,25,29,30,1,21,26,23,36,13,5,11,20,12,28,23,29,27,16,10,14,9,26,25,35,32,19,11,39,37,30,25,28,MXD1_1753104514_5,1,4,2,2,3,3,2,1,4,1,2,2,2,.656384036745744
2306,411122164,3,38,8,20,7,39,10,12,16,11,1,18,9,31,22,17,3,24,2,11,8,35,5,37,10,23,31,12,6,25,16,19,22,38,8,18,MXD1_1753104514_5,2,4,2,5,1,1,4,4,10,2,1,1,1,.929938542002311
2375,411122171,6,34,14,27,16,28,40,30,39,25,9,8,3,29,15,26,5,38,6,19,27,26,16,39,17,35,2,32,4,29,5,38,27,13,16,19,MXD1_1753104514_5,2,4,2,1,1,3,5,3,10,2,2,2,2,.929938542002311
348,411122173,8,29,19,25,34,26,10,36,8,28,15,35,2,24,6,37,15,4,3,30,21,29,7,24,19,38,3,35,2,18,7,26,27,14,36,28,MXD1_1753104514_5,2,4,2,2,6,3,2,3,9,2,2,1,1,.563296097053295
272,411122181,10,30,7,31,2,20,15,25,19,24,16,21,3,18,13,26,8,32,5,25,14,31,36,26,3,17,15,1,32,19,16,28,2,29,36,30,MXD1_1753104514_5,1,4,1,1,6,1,6,2,5,2,2,2,2,.656384036745744
1738,411122182,10,25,11,20,19,2,15,12,24,26,14,35,13,28,27,30,11,39,2,29,14,18,5,26,15,33,16,32,22,36,24,30,27,29,11,31,MXD1_1753104514_5,1,4,1,3,8,3,6,3,9,2,2,1,2,.656384036745744
828,411122193,10,15,5,25,3,17,8,24,37,13,27,28,7,32,39,26,16,30,8,25,5,13,6,26,4,29,8,12,3,19,15,25,27,35,5,26,MXD1_1753104514_5,2,4,2,1,6,3,6,3,9,2,2,1,1,.563296097053295
2089,411122194,10,14,27,15,8,13,32,12,22,7,37,11,17,29,6,14,3,19,13,16,10,35,30,26,33,36,27,29,9,28,20,15,22,26,13,18,MXD1_1753104514_5,1,4,2,5,8,99999997,6,2,9,2,2,1,1,.656384036745744
354,411122198,10,28,38,23,9,32,22,37,17,35,27,33,10,29,39,34,6,31,22,28,17,26,8,19,6,30,27,29,16,37,10,39,9,26,6,32,MXD1_1753104514_5,1,4,1,1,8,3,5,3,7,2,1,2,1,.656384036745744
1253,411122199,3,31,10,17,23,28,6,27,9,30,19,35,8,26,10,28,13,17,11,29,23,26,6,33,9,38,24,27,7,26,5,32,10,34,36,28,MXD1_1753104514_5,1,4,2,2,6,1,2,4,10,2,2,2,2,.656384036745744
2085,411122207,2,24,6,22,17,12,29,13,5,26,10,16,34,28,23,39,31,13,17,1,22,14,39,26,5,35,31,20,10,12,33,36,21,13,24,26,MXD1_1753104514_5,2,4,1,5,7,2,6,2,8,2,1,1,1,.724568543335398
2104,411122216,37,26,6,36,15,38,33,13,3,12,22,28,21,7,16,35,15,11,5,28,6,23,8,13,20,26,16,18,37,12,22,38,15,17,2,28,MXD1_1753104514_5,2,4,2,3,8,2,5,2,2,2,2,2,1,.563296097053295
1461,411122219,37,12,3,9,22,18,13,32,14,24,12,27,15,35,20,18,16,33,13,32,1,28,21,19,6,27,5,30,15,35,22,19,6,25,16,11,MXD1_1753104514_5,1,4,1,2,3,3,6,6,10,2,2,2,2,.656384036745744
2146,411122221,40,23,1,7,16,26,3,33,6,17,4,34,25,28,24,18,15,26,2,23,3,38,1,30,9,28,16,21,25,20,15,29,9,26,16,28,MXD1_1753104514_5,2,4,2,5,1,3,4,3,7,2,2,2,2,.929938542002311
2331,411122235,4,27,8,1,34,29,6,13,14,20,3,18,5,40,24,19,10,33,6,18,2,38,9,26,3,36,5,33,21,12,2,18,10,13,3,26,MXD1_1753104514_5,1,4,1,5,7,2,4,3,9,2,2,2,2,.656384036745744
2147,411122250,11,34,3,6,5,12,21,30,6,8,9,20,10,33,37,31,2,12,17,30,3,36,4,33,10,19,1,27,39,31,3,20,2,25,6,20,MXD1_1753104514_5,1,4,2,2,2,3,2,4,10,2,2,1,1,.656384036745744
1679,411122251,17,26,23,20,14,27,2,29,16,39,6,26,5,24,7,38,16,11,15,35,8,20,5,18,1,12,4,27,15,29,19,38,2,13,9,11,MXD1_1753104514_5,2,4,1,1,3,1,6,6,4,2,1,2,2,.724568543335398
1937,411122257,16,34,9,28,7,17,36,29,10,32,3,24,4,26,14,27,7,36,10,31,9,25,15,34,7,27,2,33,10,28,40,26,8,29,15,17,MXD1_1753104514_5,2,4,2,4,1,3,5,2,5,2,2,1,2,.929938542002311
1859,411122264,3,30,32,4,15,19,14,35,16,18,6,4,10,39,1,24,6,18,30,17,5,12,2,27,31,25,14,39,16,35,15,30,33,38,34,26,MXD1_1753104514_5,1,4,2,5,6,2,4,3,7,2,2,2,2,.656384036745744
461,411122267,1,32,23,12,1,21,24,26,3,29,22,35,10,28,2,11,5,33,3,30,7,13,24,11,8,26,27,29,2,39,10,12,1,31,6,38,MXD1_1753104514_5,1,4,1,1,4,3,2,2,5,2,2,1,2,1.08361626739121
1694,411122270,4,32,2,26,8,39,5,33,4,34,17,31,10,30,6,25,5,26,8,29,2,38,16,28,3,12,9,24,15,30,16,32,6,33,2,40,MXD1_1753104514_5,1,4,2,3,6,1,4,2,,2,1,2,1,.656384036745744
2122,411122272,7,13,14,37,10,25,16,30,5,13,1,35,8,33,3,31,2,34,15,38,16,24,7,23,8,31,2,22,6,33,29,25,3,26,1,24,MXD1_1753104514_5,1,4,2,5,8,3,5,2,5,2,1,1,1,.656384036745744
2142,411122294,10,18,16,20,22,37,6,35,3,28,2,36,14,38,15,26,1,32,16,38,3,19,6,32,2,30,11,34,5,26,2,9,15,7,1,38,MXD1_1753104514_5,2,4,2,4,6,3,5,2,4,2,2,2,2,.563296097053295
777,411122295,6,26,16,38,3,13,27,39,5,26,37,29,23,34,6,26,21,29,14,35,2,38,40,25,10,12,3,7,21,24,16,37,27,34,20,36,MXD1_1753104514_5,2,4,2,4,3,1,6,3,10,2,1,2,1,.724568543335398
1769,411122301,29,23,9,26,13,17,16,38,6,35,10,31,22,1,8,11,12,37,40,11,34,36,5,17,12,35,6,23,10,8,13,26,9,33,15,31,MXD1_1753104514_5,2,4,1,2,6,3,5,3,9,2,2,1,1,.563296097053295
1362,411122307,6,13,4,26,7,32,8,12,16,18,3,26,37,30,22,35,5,13,6,31,9,29,8,32,40,30,23,33,5,19,10,31,15,12,9,13,MXD1_1753104514_5,2,4,3,2,3,3,4,3,9,2,2,1,1,1.94954610920668
1778,411122311,37,33,34,15,10,29,22,38,9,14,6,16,8,18,10,32,17,29,1,26,30,27,3,13,22,26,25,12,9,11,31,35,30,28,2,13,MXD1_1753104514_5,2,4,1,5,7,1,4,3,9,2,2,1,1,.724568543335398
2259,411122319,25,15,8,17,3,19,2,26,1,33,7,24,10,15,6,14,19,13,27,26,6,17,8,16,9,33,5,14,3,34,37,29,2,14,6,12,MXD1_1753104514_5,1,4,3,2,2,3,1,3,10,1,2,2,1,1.08361626739121
1703,411122324,6,12,2,23,3,38,40,31,22,30,16,13,10,26,1,19,3,12,2,37,1,38,28,32,29,23,5,31,16,30,4,13,1,38,3,18,MXD1_1753104514_5,1,4,2,2,2,3,4,3,9,2,1,1,1,.656384036745744
990,411122326,13,21,7,37,8,18,24,28,2,20,9,35,3,26,34,39,17,29,16,38,5,37,21,20,8,35,3,17,10,36,15,28,5,35,6,26,MXD1_1753104514_5,2,4,2,4,1,3,5,2,5,2,2,1,1,.929938542002311
2218,411122331,10,18,8,17,20,30,9,26,3,25,5,28,14,12,6,29,1,13,15,12,10,36,8,24,16,12,1,25,7,32,22,26,21,18,16,13,MXD1_1753104514_5,1,4,1,5,2,3,4,3,9,2,1,1,1,.656384036745744
2029,411122336,20,36,21,17,16,27,2,31,15,13,3,25,14,28,8,32,10,37,16,31,12,28,2,19,14,18,1,35,5,32,3,26,6,38,10,33,MXD1_1753104514_5,1,4,1,5,3,3,6,2,5,2,2,1,2,.656384036745744
1765,411122338,9,28,19,36,21,24,3,37,10,33,40,25,5,35,34,27,6,30,8,26,40,24,3,13,23,17,6,29,5,14,21,25,10,12,22,18,MXD1_1753104514_5,1,4,2,4,7,1,6,4,10,2,2,1,2,.656384036745744
2294,411122344,10,22,2,26,39,18,5,24,37,14,19,23,3,30,6,11,34,12,40,13,2,18,31,16,3,14,33,11,30,15,32,16,6,39,2,21,MXD1_1753104514_5,2,4,2,3,1,3,2,3,3,2,2,2,1,.929938542002311
96,411122353,20,17,1,38,3,28,22,34,2,32,9,31,1,26,3,29,5,33,2,19,15,30,12,35,8,20,5,33,9,34,10,38,21,18,14,29,MXD1_1753104514_5,1,4,2,5,7,3,4,3,9,2,2,1,2,.656384036745744
1520,411122357,8,7,16,35,3,38,10,9,22,40,33,14,2,1,36,4,16,6,2,8,1,9,22,39,15,17,5,12,3,14,6,4,5,38,2,9,MXD1_1753104514_5,2,4,2,4,1,3,2,2,10,2,2,1,2,.929938542002311
324,411122368,25,17,34,28,19,29,31,17,21,26,27,9,32,39,23,5,11,20,15,40,34,8,30,2,19,11,31,15,5,17,25,28,34,7,16,8,MXD1_1753104514_5,1,4,2,4,5,3,5,6,2,2,2,2,2,.844307688019494
746,411122384,37,17,6,40,21,7,8,30,25,23,24,9,15,26,4,28,5,13,25,31,3,20,6,29,4,12,24,26,22,32,21,19,9,12,22,38,MXD1_1753104514_5,1,4,2,2,1,1,5,2,9,2,2,1,2,.844307688019494
2253,411122387,33,7,37,25,17,15,27,35,10,38,23,14,19,40,9,39,10,26,16,25,17,30,21,24,22,35,9,26,23,19,16,28,27,7,29,4,MXD1_1753104514_5,2,4,2,2,2,1,2,3,9,2,2,1,2,.563296097053295
993,411122389,40,30,1,27,15,10,16,28,20,8,13,35,6,38,21,26,3,28,6,34,14,29,2,23,5,35,13,24,16,37,14,7,1,29,6,39,MXD1_1753104514_5,2,4,2,2,4,1,4,4,3,2,2,1,1,.929938542002311
1471,411122396,10,38,30,22,1,39,11,27,24,36,13,7,12,20,10,6,32,21,22,4,13,40,30,37,31,19,25,29,39,24,11,38,19,26,4,32,MXD1_1753104514_5,1,4,3,1,8,99999997,2,4,7,2,2,1,1,1.26338230024556
1792,411122405,5,26,11,24,15,38,7,20,22,23,16,35,15,36,5,34,10,31,9,38,2,40,3,35,6,12,9,25,16,34,1,30,8,26,6,39,MXD1_1753104514_5,1,4,2,4,4,3,6,2,8,2,1,2,2,1.08361626739121
2112,411122409,8,36,13,30,9,32,15,31,14,34,12,36,10,35,11,26,6,30,22,35,7,11,2,37,5,17,8,31,9,26,7,30,10,40,5,39,MXD1_1753104514_5,1,4,2,4,6,2,5,2,8,2,1,2,1,.656384036745744
1818,411122420,10,16,13,38,5,39,6,14,1,28,17,23,3,16,13,39,32,36,1,15,11,23,2,14,33,38,1,20,2,16,6,39,3,35,15,36,MXD1_1753104514_5,2,4,3,5,7,3,4,2,5,2,2,2,2,1.08421027778621
2186,411122423,40,19,5,34,10,18,4,31,1,24,6,26,40,29,3,35,2,8,38,28,1,26,17,18,3,12,27,13,2,25,14,23,17,30,2,11,MXD1_1753104514_5,1,4,1,5,3,3,6,3,8,2,1,1,2,.656384036745744
2226,411122427,17,23,25,39,4,19,3,30,17,5,7,38,20,16,40,13,6,14,31,26,17,32,29,15,18,10,21,19,39,7,36,16,38,5,20,29,MXD1_1753104514_5,1,4,1,2,6,3,6,4,5,2,2,1,2,.656384036745744
1285,411122434,19,35,28,26,1,38,5,33,36,40,7,22,4,9,13,32,35,8,39,30,7,3,29,34,6,37,12,9,21,32,28,13,20,34,19,3,MXD1_1753104514_5,1,4,2,5,6,3,4,3,12,2,1,2,1,.656384036745744
512,411122438,10,38,8,12,24,20,3,35,17,29,4,14,10,18,37,36,34,28,8,26,3,19,37,18,2,29,17,39,6,28,21,13,32,7,24,12,MXD1_1753104514_5,2,4,2,5,6,1,4,4,10,2,2,1,1,.563296097053295
1829,411122450,27,36,5,30,10,29,8,25,16,33,11,38,4,35,2,26,15,12,3,25,5,32,15,38,22,34,10,12,16,19,9,31,7,35,10,39,MXD1_1753104514_5,1,4,2,5,1,4,4,3,9,2,2,1,2,.844307688019494
1527,411122458,16,28,4,35,6,12,10,18,2,19,8,33,34,26,5,32,6,29,3,13,7,12,10,28,24,38,19,29,5,39,9,28,4,26,23,11,MXD1_1753104514_5,1,4,3,3,1,4,4,3,9,2,2,1,2,1.26338230024556
1174,411122468,17,19,40,5,12,14,21,34,7,35,23,26,27,28,18,37,19,39,40,3,4,13,11,36,12,20,34,38,7,3,16,18,27,12,29,22,MXD1_1753104514_5,1,4,2,1,2,3,5,2,5,2,1,1,1,.656384036745744
2230,411122474,38,1,23,26,16,28,21,8,6,17,40,38,29,25,2,31,22,20,6,35,1,11,40,4,8,26,37,25,5,17,10,27,9,26,30,19,MXD1_1753104514_5,2,4,2,2,5,3,2,2,10,2,2,2,1,.929938542002311
2144,411122482,24,11,9,13,22,12,16,34,15,33,39,25,21,32,40,31,6,30,14,37,40,7,3,36,22,37,5,30,11,31,40,32,15,25,27,39,MXD1_1753104514_5,2,4,2,4,6,3,6,7,5,2,2,1,2,.563296097053295
259,411122486,10,35,23,33,15,1,16,5,25,6,39,29,20,11,4,8,12,33,24,16,39,17,32,8,2,19,30,6,40,13,3,37,14,25,32,27,MXD1_1753104514_5,1,4,1,3,6,3,2,2,8,2,2,2,1,.656384036745744
2377,411122500,5,26,28,33,15,38,9,34,8,37,6,25,16,32,29,30,15,25,10,12,4,34,24,33,5,20,14,21,16,32,6,12,10,38,2,31,MXD1_1753104514_5,1,4,2,5,3,3,6,3,9,2,2,1,1,.656384036745744
2114,411122501,22,23,6,16,40,2,4,15,39,32,33,26,19,14,30,34,27,15,6,39,5,26,12,31,13,7,25,16,37,14,9,33,27,34,13,14,MXD1_1753104514_5,1,4,1,1,7,2,5,2,10,2,2,2,1,.656384036745744
2175,411122503,14,17,7,27,37,34,9,26,8,36,2,13,10,12,3,27,40,18,9,23,37,11,39,17,10,28,3,27,19,29,10,26,2,28,8,17,MXD1_1753104514_5,1,4,2,5,6,1,2,2,10,2,2,2,2,.656384036745744
1973,411122507,32,28,37,13,2,38,3,26,10,18,17,22,9,35,16,27,8,24,2,28,12,33,17,29,1,39,6,19,16,35,9,28,3,39,6,19,MXD1_1753104514_5,2,4,2,2,1,2,2,5,1,1,1,2,1,.929938542002311
478,411122516,9,26,23,35,22,11,16,24,8,1,10,28,37,38,6,26,34,24,16,29,23,38,22,3,39,11,6,29,15,2,23,25,32,26,7,1,MXD1_1753104514_5,1,4,1,2,3,3,6,4,10,2,1,1,2,.656384036745744
1863,411122519,16,36,23,28,15,20,14,38,19,8,40,35,6,33,14,30,15,26,16,20,13,9,29,35,34,32,40,10,6,27,5,26,23,36,16,27,MXD1_1753104514_5,2,4,2,3,2,3,1,2,7,1,2,2,2,.563296097053295
32,411122520,22,20,23,28,34,26,40,35,22,12,6,36,17,24,16,23,5,1,40,11,21,24,6,27,4,37,7,35,22,18,2,28,17,29,6,13,MXD1_1753104514_5,2,4,1,5,6,2,5,2,5,2,2,1,1,.563296097053295
2312,411122528,10,38,6,12,24,26,3,35,5,17,4,16,10,18,9,37,11,28,8,26,3,33,16,32,2,29,24,17,6,33,14,36,16,27,15,11,MXD1_1753104514_5,2,4,2,3,1,3,6,3,5,2,1,1,2,.929938542002311
1158,411122533,5,12,17,26,1,25,39,13,5,28,20,24,22,27,6,38,9,13,2,26,8,12,21,14,22,7,9,25,4,29,3,13,10,16,4,26,MXD1_1753104514_5,2,4,1,1,6,3,2,3,3,2,2,2,1,.563296097053295
1643,411122535,22,13,25,16,28,33,17,34,21,3,27,13,38,12,18,14,28,15,26,1,27,14,21,25,18,6,27,16,36,15,35,2,32,19,16,40,MXD1_1753104514_5,1,4,3,1,7,3,6,6,12,2,2,2,2,1.26338230024556
288,411122537,15,40,11,29,13,12,39,4,17,22,35,9,20,28,37,27,7,33,23,31,39,37,1,15,13,18,16,2,27,4,11,19,24,32,4,16,MXD1_1753104514_5,1,4,1,1,3,1,2,4,10,2,2,1,2,.844307688019494
460,411122541,7,18,8,12,2,28,15,29,16,36,9,31,3,38,10,39,6,21,15,36,2,20,5,25,14,38,15,39,10,26,16,36,3,21,13,29,MXD1_1753104514_5,1,4,1,2,6,2,5,2,5,2,2,1,1,.656384036745744
663,411122545,16,24,39,23,15,11,5,13,22,19,40,35,6,12,14,30,15,26,16,23,39,13,36,12,22,28,40,1,6,17,5,26,2,11,16,12,MXD1_1753104514_5,2,4,2,2,1,1,5,3,9,2,2,1,1,.929938542002311
1295,411122546,39,29,4,28,14,2,21,3,16,25,22,26,5,35,6,30,18,34,19,28,23,38,6,26,5,24,15,30,37,26,5,8,22,29,6,7,MXD1_1753104514_5,2,4,2,3,6,3,6,6,5,2,2,2,2,.563296097053295
751,411122552,5,29,25,32,16,28,15,13,4,26,27,36,34,8,5,23,37,12,6,28,8,13,15,35,14,38,40,12,16,31,6,33,4,23,27,32,MXD1_1753104514_5,2,4,2,5,6,1,4,3,9,2,2,2,2,.563296097053295
2113,411122555,25,11,22,1,14,28,18,9,16,3,25,13,5,7,21,12,6,13,5,35,20,11,21,29,33,2,14,26,22,37,5,28,6,12,15,2,MXD1_1753104514_5,1,4,1,5,4,3,6,2,7,2,2,2,2,.844307688019494
2297,411122561,16,32,17,30,22,29,25,33,24,38,5,39,16,14,10,36,23,26,1,31,19,34,13,12,11,29,6,26,5,36,2,24,21,28,16,39,MXD1_1753104514_5,2,4,2,1,1,1,5,3,12,2,1,2,2,.929938542002311
1774,411122571,3,19,10,24,14,12,9,20,2,35,10,26,27,28,15,18,6,19,3,26,21,13,15,36,23,12,34,13,3,11,16,18,6,12,14,29,MXD1_1753104514_5,1,4,2,2,1,3,6,3,2,2,1,1,1,.844307688019494
2325,411122572,20,12,3,32,7,28,27,29,5,26,25,12,1,37,9,36,15,13,3,26,6,16,27,36,5,31,2,38,25,35,9,33,6,28,3,37,MXD1_1753104514_5,2,4,1,3,3,1,6,4,4,2,2,2,1,.724568543335398
2273,411122574,32,25,31,13,2,11,3,26,33,18,1,12,19,35,16,20,15,7,2,37,33,38,34,17,1,27,19,7,11,16,32,15,3,39,19,34,MXD1_1753104514_5,1,4,1,1,2,1,2,4,10,2,1,1,1,.656384036745744
1340,411122579,22,35,17,20,16,18,8,30,27,26,15,38,29,32,34,10,36,20,8,7,9,23,40,2,10,12,34,17,11,2,8,3,9,18,6,40,MXD1_1753104514_5,1,4,2,1,1,3,6,5,11,2,2,2,2,.844307688019494
499,411122583,32,11,9,31,1,12,6,29,3,28,40,11,22,38,8,26,1,17,6,13,5,28,2,39,25,29,24,11,10,38,3,35,2,13,5,12,MXD1_1753104514_5,1,4,1,5,7,3,6,3,7,2,2,1,2,.656384036745744
2380,411122604,19,29,33,14,22,26,6,12,4,24,8,28,5,15,3,37,9,29,6,28,8,15,19,25,3,36,31,24,5,12,20,25,2,33,8,17,MXD1_1753104514_5,1,4,1,3,6,3,6,2,2,2,2,2,1,.656384036745744
2311,411122605,34,28,7,19,9,26,12,38,36,35,3,21,2,25,13,18,37,19,9,23,1,26,3,25,2,18,5,21,10,35,37,24,3,28,14,20,MXD1_1753104514_5,2,4,2,1,8,3,2,4,11,2,2,2,2,.563296097053295
1209,411122606,16,26,24,7,6,32,37,26,25,28,27,22,36,5,16,1,31,29,14,3,25,6,37,12,16,28,15,10,18,26,14,32,38,33,39,29,MXD1_1753104514_5,2,4,3,5,6,1,6,3,4,2,2,2,2,1.08421027778621
715,411122610,6,12,23,26,3,33,10,32,24,12,5,26,25,38,3,34,6,13,7,17,10,34,5,29,21,19,1,13,2,33,25,37,3,40,6,36,MXD1_1753104514_5,2,4,2,3,5,3,1,3,10,1,2,2,2,.929938542002311
1931,411122612,6,32,1,33,10,30,3,25,15,35,4,31,2,32,9,30,16,36,21,28,7,19,2,35,3,12,6,33,10,37,1,34,3,31,10,29,MXD1_1753104514_5,1,4,1,4,4,3,4,3,9,2,2,1,2,1.08361626739121
511,411122625,29,32,6,7,26,9,20,1,27,36,16,3,24,25,13,29,11,30,9,23,1,26,3,25,2,39,5,31,13,35,33,24,3,28,29,27,MXD1_1753104514_5,1,4,1,2,5,1,2,3,9,2,1,2,1,.844307688019494
2275,411122633,10,13,8,26,14,19,4,12,1,36,3,13,22,25,2,24,4,27,6,32,3,29,5,28,10,25,2,19,37,30,4,31,6,13,1,24,MXD1_1753104514_5,2,4,3,5,1,1,4,2,5,2,2,1,1,1.94954610920668
2192,411122643,30,35,40,19,33,36,2,18,8,27,6,28,1,35,32,20,17,18,24,39,34,36,3,38,17,20,2,37,6,27,5,19,32,26,17,38,MXD1_1753104514_5,1,4,2,5,1,3,1,3,9,1,2,1,1,.844307688019494
2263,411122654,8,26,9,31,13,27,2,35,6,26,16,29,10,28,3,20,19,17,6,34,10,24,2,31,13,18,15,17,3,35,10,23,12,25,37,17,MXD1_1753104514_5,1,4,2,2,6,3,6,3,9,2,1,1,2,.656384036745744
550,411122655,21,26,5,30,15,33,40,38,4,18,16,26,9,36,8,12,6,24,16,28,17,27,22,24,5,25,6,19,10,26,4,31,16,11,37,12,MXD1_1753104514_5,2,4,2,2,1,3,2,3,2,2,2,2,1,.929938542002311
2210,411122667,4,12,39,19,8,28,1,33,14,18,3,11,9,13,6,28,8,29,15,25,16,18,3,12,20,29,1,26,15,19,16,25,3,11,15,29,MXD1_1753104514_5,2,4,1,1,8,1,2,4,3,2,1,1,1,.563296097053295
1806,411122668,6,35,3,16,2,24,5,14,9,25,39,32,3,34,10,18,12,29,17,19,22,24,40,29,13,25,10,18,12,15,40,34,6,24,10,35,MXD1_1753104514_5,2,4,2,4,3,3,6,2,4,2,2,1,2,.724568543335398
2071,411122672,20,35,22,8,3,28,5,26,14,29,9,13,40,25,2,19,1,31,22,28,5,13,16,26,3,19,6,29,17,24,33,18,20,29,3,32,MXD1_1753104514_5,1,4,3,2,5,3,3,6,7,2,1,2,2,1.26338230024556
2124,411122675,20,25,21,28,40,29,1,37,21,26,13,30,14,32,5,35,6,33,15,39,9,34,3,30,14,19,16,36,13,35,22,28,11,31,16,20,MXD1_1753104514_5,2,4,2,2,1,2,1,4,10,1,2,1,2,.929938542002311
2353,411122680,33,12,23,28,31,26,17,38,2,4,1,16,33,25,18,28,30,36,32,26,31,37,34,27,23,29,17,15,19,27,31,24,3,25,32,29,MXD1_1753104514_5,1,4,1,2,4,3,6,7,13,2,2,2,2,1.08361626739121
535,411122688,10,24,7,25,5,29,9,26,40,28,15,32,6,18,8,26,22,27,16,24,9,13,22,12,14,28,6,31,22,32,21,24,5,29,8,12,MXD1_1753104514_5,2,4,2,2,5,1,2,3,9,2,2,1,2,.929938542002311
912,411122695,40,36,20,13,9,37,33,24,1,34,22,12,10,19,24,11,3,30,4,35,7,11,2,36,5,32,8,12,9,26,4,30,10,23,3,39,MXD1_1753104514_5,1,4,2,4,6,3,6,2,5,2,2,1,1,.656384036745744
2086,411122701,38,40,17,11,27,28,36,26,6,13,19,12,16,5,4,34,9,21,1,18,11,16,17,27,33,19,29,25,7,14,31,9,19,32,5,20,MXD1_1753104514_5,2,4,2,1,2,1,2,2,7,2,2,2,2,.563296097053295
